city_id,city_name,city_no,weather,humidity,temperature,wind,winp,hour,month,date
101110101,西安,xian,多云,51%,-3,北风,2级,16,01,2018-01-29
101180101,郑州,zhengzhou,阴,34%,27,南风,4级,13,05,2018-05-04
101110101,西安,xian,多云,56%,-4,南风,1级,17,01,2018-01-29
101180101,郑州,zhengzhou,阴,36%,26,西南风,4级,14,05,2018-05-04
101110101,西安,xian,多云,55%,-4,南风,1级,18,01,2018-01-29
101180101,郑州,zhengzhou,阴,38%,26,西南风,3级,15,05,2018-05-04
101110101,西安,xian,多云,49%,-4,南风,2级,19,01,2018-01-29
101180101,郑州,zhengzhou,阴,37%,25,南风,4级,16,05,2018-05-04
101110101,西安,xian,阴,51%,-5,西北风,1级,21,01,2018-01-29
101180101,郑州,zhengzhou,阴,68%,17,西南风,4级,17,05,2018-05-04
101110101,西安,xian,多云,54%,-5,南风,1级,23,01,2018-01-29
101180101,郑州,zhengzhou,阴,52%,20,南风,3级,18,05,2018-05-04
101180101,郑州,zhengzhou,阴,50%,20,西南风,4级,19,05,2018-05-04
101180101,郑州,zhengzhou,阴,64%,19,南风,4级,21,05,2018-05-04
101110101,西安,xian,多云,53%,-5,南风,2级,0,01,2018-01-30
101180101,郑州,zhengzhou,阴,61%,13,西风,4级,22,05,2018-05-04
101110101,西安,xian,多云,65%,-7,东北风,1级,2,01,2018-01-30
101110101,西安,xian,多云,63%,-5,南风,1级,4,01,2018-01-30
101110101,西安,xian,多云,57%,-5,南风,1级,6,01,2018-01-30
101180101,郑州,zhengzhou,阴,76%,18,南风,3级,0,05,2018-05-05
101110101,西安,xian,多云,59%,-4,西南风,1级,7,01,2018-01-30
101180101,郑州,zhengzhou,阴,79%,17,南风,2级,2,05,2018-05-05
101110101,西安,xian,多云,55%,-4,南风,2级,8,01,2018-01-30
101180101,郑州,zhengzhou,阴,81%,17,南风,2级,4,05,2018-05-05
101110101,西安,xian,多云,54%,-3,东南风,1级,9,01,2018-01-30
101180101,郑州,zhengzhou,阴,82%,17,南风,2级,6,05,2018-05-05
101110101,西安,xian,多云,54%,-3,西风,1级,10,01,2018-01-30
101180101,郑州,zhengzhou,阴,77%,19,南风,2级,7,05,2018-05-05
101110101,西安,xian,多云,53%,-2,西南风,2级,11,01,2018-01-30
101180101,郑州,zhengzhou,阴,71%,20,南风,2级,8,05,2018-05-05
101110101,西安,xian,多云,49%,-1,西风,2级,12,01,2018-01-30
101180101,郑州,zhengzhou,阴,70%,21,南风,2级,9,05,2018-05-05
101110101,西安,xian,多云,43%,0,北风,2级,13,01,2018-01-30
101180101,郑州,zhengzhou,阴,67%,22,南风,3级,10,05,2018-05-05
101110101,西安,xian,多云,44%,0,南风,2级,14,01,2018-01-30
101180101,郑州,zhengzhou,多云,68%,22,东风,2级,11,05,2018-05-05
101110101,西安,xian,多云,47%,0,北风,1级,15,01,2018-01-30
101180101,郑州,zhengzhou,阴,65%,23,南风,2级,12,05,2018-05-05
101110101,西安,xian,多云,51%,0,西南风,2级,16,01,2018-01-30
101180101,郑州,zhengzhou,阴,60%,25,东南风,2级,13,05,2018-05-05
101110101,西安,xian,多云,45%,0,西北风,1级,17,01,2018-01-30
101180101,郑州,zhengzhou,多云,59%,25,东南风,2级,14,05,2018-05-05
101110101,西安,xian,多云,49%,-1,东南风,1级,18,01,2018-01-30
101180101,郑州,zhengzhou,多云,59%,25,南风,2级,15,05,2018-05-05
101110101,西安,xian,多云,55%,-1,东风,1级,19,01,2018-01-30
101180101,郑州,zhengzhou,多云,57%,25,东南风,2级,16,05,2018-05-05
101110101,西安,xian,阴,48%,-1,西北风,1级,21,01,2018-01-30
101180101,郑州,zhengzhou,阴,56%,25,东北风,2级,17,05,2018-05-05
101110101,西安,xian,阴,48%,-1,南风,1级,22,01,2018-01-30
101180101,郑州,zhengzhou,阴,59%,24,东风,2级,18,05,2018-05-05
101180101,郑州,zhengzhou,阴,61%,23,东风,1级,19,05,2018-05-05
101180101,郑州,zhengzhou,阴,66%,21,东风,2级,21,05,2018-05-05
101180101,郑州,zhengzhou,阴,70%,21,东北风,4级,23,05,2018-05-05
101110101,西安,xian,阴,46%,-1,西风,4级,0,01,2018-01-31
101110101,西安,xian,阴,46%,-1,东北风,1级,0,01,2018-01-31
101180101,郑州,zhengzhou,阴,70%,20,东风,3级,0,05,2018-05-06
101110101,西安,xian,阴,41%,-2,西北风,2级,2,01,2018-01-31
101180101,郑州,zhengzhou,阵雨,69%,20,东北风,2级,2,05,2018-05-06
101110101,西安,xian,阴,43%,-4,东南风,1级,4,01,2018-01-31
101180101,郑州,zhengzhou,阵雨,71%,20,东风,2级,4,05,2018-05-06
101110101,西安,xian,晴,50%,-5,北风,1级,6,01,2018-01-31
101180101,郑州,zhengzhou,阴,78%,19,东风,2级,6,05,2018-05-06
101110101,西安,xian,晴,59%,-5,风,0级,7,01,2018-01-31
101180101,郑州,zhengzhou,多云,80%,19,北风,2级,7,05,2018-05-06
101110101,西安,xian,晴,50%,-4,东北风,1级,8,01,2018-01-31
101180101,郑州,zhengzhou,多云,73%,20,东北风,3级,9,05,2018-05-06
101110101,西安,xian,晴,47%,-3,南风,2级,9,01,2018-01-31
101180101,郑州,zhengzhou,多云,69%,20,东风,3级,10,05,2018-05-06
101110101,西安,xian,晴,44%,-1,北风,2级,10,01,2018-01-31
101180101,郑州,zhengzhou,阴,64%,21,东风,3级,11,05,2018-05-06
101110101,西安,xian,晴,37%,0,南风,1级,11,01,2018-01-31
101180101,郑州,zhengzhou,阴,62%,21,东北风,3级,12,05,2018-05-06
101110101,西安,xian,晴,35%,0,西北风,2级,12,01,2018-01-31
101180101,郑州,zhengzhou,阴,61%,21,东北风,3级,13,05,2018-05-06
101110101,西安,xian,晴,37%,1,东北风,2级,13,01,2018-01-31
101180101,郑州,zhengzhou,阴,63%,21,西北风,1级,14,05,2018-05-06
101110101,西安,xian,晴,34%,2,北风,1级,14,01,2018-01-31
101180101,郑州,zhengzhou,阴,62%,22,东风,2级,15,05,2018-05-06
101110101,西安,xian,晴,32%,2,西北风,2级,15,01,2018-01-31
101180101,郑州,zhengzhou,阴,62%,21,北风,2级,16,05,2018-05-06
101110101,西安,xian,晴,32%,2,西南风,1级,16,01,2018-01-31
101180101,郑州,zhengzhou,阴,69%,21,北风,2级,17,05,2018-05-06
101110101,西安,xian,晴,41%,0,西北风,1级,17,01,2018-01-31
101180101,郑州,zhengzhou,阵雨,55%,21,北风,2级,18,05,2018-05-06
101110101,西安,xian,晴,49%,-1,西北风,1级,18,01,2018-01-31
101180101,郑州,zhengzhou,阴,44%,21,北风,2级,19,05,2018-05-06
101110101,西安,xian,晴,56%,-3,西北风,1级,19,01,2018-01-31
101180101,郑州,zhengzhou,多云,39%,20,西风,2级,21,05,2018-05-06
101110101,西安,xian,晴,66%,-4,西北风,1级,21,01,2018-01-31
101180101,郑州,zhengzhou,阴,42%,19,东风,1级,23,05,2018-05-06
101110101,西安,xian,晴,72%,-5,西风,1级,23,01,2018-01-31
101110101,西安,xian,晴,68%,-3,西北风,1级,0,02,2018-02-01
101110101,西安,xian,晴,69%,-3,东风,1级,2,02,2018-02-01
101180101,郑州,zhengzhou,阴,48%,18,东风,1级,0,05,2018-05-07
101110101,西安,xian,晴,83%,-6,西北风,1级,4,02,2018-02-01
101180101,郑州,zhengzhou,阴,61%,16,西风,1级,2,05,2018-05-07
101110101,西安,xian,晴,83%,-5,西北风,1级,6,02,2018-02-01
101180101,郑州,zhengzhou,阴,63%,15,西风,2级,4,05,2018-05-07
101110101,西安,xian,晴,90%,-6,西北风,1级,7,02,2018-02-01
101180101,郑州,zhengzhou,阴,65%,16,西北风,1级,6,05,2018-05-07
101110101,西安,xian,晴,81%,-4,西风,1级,8,02,2018-02-01
101180101,郑州,zhengzhou,晴,55%,19,西北风,1级,7,05,2018-05-07
101110101,西安,xian,晴,67%,-2,东南风,2级,9,02,2018-02-01
101180101,郑州,zhengzhou,晴,53%,20,西风,2级,8,05,2018-05-07
101110101,西安,xian,晴,62%,-1,北风,1级,10,02,2018-02-01
101180101,郑州,zhengzhou,晴,48%,22,西北风,2级,9,05,2018-05-07
101110101,西安,xian,多云,57%,0,西北风,2级,11,02,2018-02-01
101180101,郑州,zhengzhou,晴,41%,23,北风,2级,10,05,2018-05-07
101110101,西安,xian,多云,49%,1,西风,1级,12,02,2018-02-01
101110101,西安,xian,多云,45%,2,东南风,2级,13,02,2018-02-01
101180101,郑州,zhengzhou,多云,35%,25,南风,2级,11,05,2018-05-07
101110101,西安,xian,多云,42%,3,南风,2级,14,02,2018-02-01
101180101,郑州,zhengzhou,多云,31%,26,西北风,2级,12,05,2018-05-07
101110101,西安,xian,多云,45%,3,南风,2级,15,02,2018-02-01
101180101,郑州,zhengzhou,多云,22%,27,北风,2级,13,05,2018-05-07
101110101,西安,xian,多云,43%,2,南风,2级,16,02,2018-02-01
101180101,郑州,zhengzhou,多云,22%,27,南风,2级,14,05,2018-05-07
101110101,西安,xian,多云,39%,2,南风,1级,17,02,2018-02-01
101180101,郑州,zhengzhou,多云,22%,28,北风,1级,15,05,2018-05-07
101110101,西安,xian,多云,48%,0,风,0级,18,02,2018-02-01
101180101,郑州,zhengzhou,多云,26%,27,东风,2级,16,05,2018-05-07
101110101,西安,xian,多云,53%,0,西南风,1级,19,02,2018-02-01
101180101,郑州,zhengzhou,多云,26%,26,东风,2级,17,05,2018-05-07
101110101,西安,xian,多云,60%,0,西北风,1级,21,02,2018-02-01
101180101,郑州,zhengzhou,多云,37%,25,东南风,2级,18,05,2018-05-07
101110101,西安,xian,多云,74%,-2,风,0级,23,02,2018-02-01
101180101,郑州,zhengzhou,多云,44%,23,南风,1级,19,05,2018-05-07
101180101,郑州,zhengzhou,多云,52%,22,南风,2级,21,05,2018-05-07
101180101,郑州,zhengzhou,晴,63%,19,南风,1级,23,05,2018-05-07
101110101,西安,xian,多云,72%,-2,北风,1级,0,02,2018-02-02
101110101,西安,xian,多云,71%,-2,风,0级,0,02,2018-02-02
101180101,郑州,zhengzhou,晴,66%,18,风,0级,0,05,2018-05-08
101110101,西安,xian,多云,60%,-1,风,0级,2,02,2018-02-02
101180101,郑州,zhengzhou,晴,77%,16,风,0级,2,05,2018-05-08
101110101,西安,xian,多云,46%,0,西北风,1级,4,02,2018-02-02
101180101,郑州,zhengzhou,晴,82%,15,风,0级,4,05,2018-05-08
101110101,西安,xian,多云,45%,-1,西北风,1级,6,02,2018-02-02
101180101,郑州,zhengzhou,晴,76%,17,西风,1级,6,05,2018-05-08
101110101,西安,xian,多云,44%,-2,西北风,1级,7,02,2018-02-02
101180101,郑州,zhengzhou,晴,52%,20,东北风,1级,7,05,2018-05-08
101110101,西安,xian,多云,43%,-2,南风,1级,8,02,2018-02-02
101180101,郑州,zhengzhou,晴,55%,22,东风,3级,8,05,2018-05-08
101110101,西安,xian,多云,38%,-3,南风,2级,9,02,2018-02-02
101180101,郑州,zhengzhou,晴,52%,23,东风,2级,9,05,2018-05-08
101110101,西安,xian,多云,36%,-2,北风,1级,10,02,2018-02-02
101180101,郑州,zhengzhou,晴,48%,25,东风,2级,10,05,2018-05-08
101110101,西安,xian,多云,31%,0,南风,2级,11,02,2018-02-02
101180101,郑州,zhengzhou,晴,42%,26,东风,2级,11,05,2018-05-08
101110101,西安,xian,多云,31%,0,东南风,2级,12,02,2018-02-02
101180101,郑州,zhengzhou,晴,36%,26,东北风,3级,12,05,2018-05-08
101110101,西安,xian,多云,29%,0,东北风,1级,13,02,2018-02-02
101180101,郑州,zhengzhou,晴,34%,27,东风,3级,13,05,2018-05-08
101110101,西安,xian,多云,28%,0,东北风,1级,14,02,2018-02-02
101180101,郑州,zhengzhou,晴,32%,27,东风,2级,14,05,2018-05-08
101110101,西安,xian,多云,29%,0,西南风,1级,15,02,2018-02-02
101180101,郑州,zhengzhou,晴,35%,27,东风,3级,15,05,2018-05-08
101110101,西安,xian,多云,32%,0,东风,1级,16,02,2018-02-02
101180101,郑州,zhengzhou,晴,34%,27,东风,2级,16,05,2018-05-08
101110101,西安,xian,多云,33%,0,西北风,1级,17,02,2018-02-02
101180101,郑州,zhengzhou,晴,41%,26,东风,2级,17,05,2018-05-08
101110101,西安,xian,多云,39%,-1,东风,1级,18,02,2018-02-02
101180101,郑州,zhengzhou,晴,50%,25,东北风,2级,18,05,2018-05-08
101110101,西安,xian,多云,45%,-2,风,0级,19,02,2018-02-02
101180101,郑州,zhengzhou,晴,51%,24,东风,2级,19,05,2018-05-08
101110101,西安,xian,晴,46%,-2,南风,1级,21,02,2018-02-02
101180101,郑州,zhengzhou,多云,52%,23,东风,1级,21,05,2018-05-08
101110101,西安,xian,晴,52%,-2,东南风,1级,23,02,2018-02-02
101180101,郑州,zhengzhou,晴,51%,22,东风,1级,23,05,2018-05-08
101180101,郑州,zhengzhou,晴,48%,21,东风,1级,0,05,2018-05-09
101180101,郑州,zhengzhou,晴,57%,17,风,0级,2,05,2018-05-09
101180101,郑州,zhengzhou,晴,63%,16,风,0级,4,05,2018-05-09
101180101,郑州,zhengzhou,阴,52%,19,东风,1级,6,05,2018-05-09
101180101,郑州,zhengzhou,多云,48%,20,东南风,1级,7,05,2018-05-09
101180101,郑州,zhengzhou,多云,44%,21,西北风,1级,8,05,2018-05-09
101180101,郑州,zhengzhou,多云,39%,23,南风,1级,9,05,2018-05-09
101180101,郑州,zhengzhou,多云,36%,25,东风,2级,10,05,2018-05-09
101180101,郑州,zhengzhou,多云,34%,26,东北风,2级,11,05,2018-05-09
101180101,郑州,zhengzhou,多云,30%,27,东北风,2级,12,05,2018-05-09
101180101,郑州,zhengzhou,多云,22%,28,东南风,2级,13,05,2018-05-09
101180101,郑州,zhengzhou,多云,25%,28,东风,2级,14,05,2018-05-09
101180101,郑州,zhengzhou,多云,27%,28,东南风,2级,15,05,2018-05-09
101180101,郑州,zhengzhou,多云,27%,27,东南风,2级,16,05,2018-05-09
101180101,郑州,zhengzhou,多云,30%,26,南风,2级,17,05,2018-05-09
101180101,郑州,zhengzhou,多云,32%,26,东南风,2级,18,05,2018-05-09
101180101,郑州,zhengzhou,多云,39%,24,东南风,2级,19,05,2018-05-09
101180101,郑州,zhengzhou,多云,45%,23,东南风,1级,20,05,2018-05-09
101110101,西安,xian,晴,63%,-5,风,0级,0,02,2018-02-03
101110101,西安,xian,晴,64%,-5,风,0级,0,02,2018-02-03
101110101,西安,xian,晴,55%,-4,东南风,2级,2,02,2018-02-03
101110101,西安,xian,晴,64%,-5,东南风,1级,4,02,2018-02-03
101110101,西安,xian,晴,72%,-6,风,0级,6,02,2018-02-03
101110101,西安,xian,晴,75%,-7,风,0级,7,02,2018-02-03
101110101,西安,xian,晴,78%,-6,北风,1级,8,02,2018-02-03
101110101,西安,xian,晴,55%,-5,东南风,1级,9,02,2018-02-03
101110101,西安,xian,晴,54%,-4,东北风,1级,10,02,2018-02-03
101110101,西安,xian,晴,46%,-1,西南风,1级,11,02,2018-02-03
101110101,西安,xian,晴,38%,0,西北风,2级,12,02,2018-02-03
101110101,西安,xian,晴,31%,0,南风,2级,13,02,2018-02-03
101110101,西安,xian,晴,29%,0,东北风,1级,14,02,2018-02-03
101110101,西安,xian,晴,28%,1,西南风,1级,15,02,2018-02-03
101110101,西安,xian,晴,30%,0,西北风,1级,16,02,2018-02-03
101110101,西安,xian,晴,34%,0,北风,1级,17,02,2018-02-03
101110101,西安,xian,晴,43%,-1,风,0级,18,02,2018-02-03
101110101,西安,xian,晴,45%,-1,西南风,1级,19,02,2018-02-03
101110101,西安,xian,晴,56%,-4,北风,1级,21,02,2018-02-03
101110101,西安,xian,晴,57%,-5,西北风,1级,23,02,2018-02-03
101180101,郑州,zhengzhou,阴,78%,18,南风,3级,6,05,2018-05-10
101180101,郑州,zhengzhou,阴,78%,18,南风,3级,7,05,2018-05-10
101180101,郑州,zhengzhou,多云,54%,19,东风,3级,8,05,2018-05-10
101180101,郑州,zhengzhou,多云,54%,20,东风,3级,9,05,2018-05-10
101180101,郑州,zhengzhou,多云,48%,23,南风,2级,10,05,2018-05-10
101180101,郑州,zhengzhou,多云,43%,24,东南风,2级,11,05,2018-05-10
101180101,郑州,zhengzhou,多云,39%,25,东南风,2级,12,05,2018-05-10
101180101,郑州,zhengzhou,多云,39%,25,东南风,2级,13,05,2018-05-10
101180101,郑州,zhengzhou,多云,38%,26,东南风,2级,14,05,2018-05-10
101180101,郑州,zhengzhou,多云,38%,25,南风,2级,15,05,2018-05-10
101180101,郑州,zhengzhou,多云,42%,24,东南风,2级,16,05,2018-05-10
101180101,郑州,zhengzhou,多云,48%,23,东南风,2级,17,05,2018-05-10
101180101,郑州,zhengzhou,多云,50%,22,东南风,2级,18,05,2018-05-10
101180101,郑州,zhengzhou,多云,56%,22,东南风,1级,19,05,2018-05-10
101180101,郑州,zhengzhou,阴,62%,21,东南风,1级,21,05,2018-05-10
101180101,郑州,zhengzhou,阵雨,80%,19,东南风,1级,23,05,2018-05-10
101180101,郑州,zhengzhou,阵雨,89%,18,东南风,1级,0,05,2018-05-11
101110101,西安,xian,晴,67%,-5,西风,1级,0,02,2018-02-04
101180101,郑州,zhengzhou,阴,93%,17,东南风,1级,2,05,2018-05-11
101110101,西安,xian,晴,69%,-5,西北风,1级,0,02,2018-02-04
101180101,郑州,zhengzhou,阵雨,95%,17,东南风,1级,4,05,2018-05-11
101110101,西安,xian,晴,77%,-5,风,0级,2,02,2018-02-04
101180101,郑州,zhengzhou,阵雨,95%,16,东南风,1级,6,05,2018-05-11
101110101,西安,xian,晴,81%,-6,西北风,1级,4,02,2018-02-04
101180101,郑州,zhengzhou,阴,95%,16,南风,1级,7,05,2018-05-11
101110101,西安,xian,晴,86%,-6,西北风,1级,6,02,2018-02-04
101180101,郑州,zhengzhou,阴,94%,17,东南风,1级,8,05,2018-05-11
101110101,西安,xian,晴,89%,-7,西北风,1级,7,02,2018-02-04
101180101,郑州,zhengzhou,多云,84%,18,西风,1级,9,05,2018-05-11
101110101,西安,xian,晴,88%,-6,北风,1级,8,02,2018-02-04
101180101,郑州,zhengzhou,多云,81%,19,西南风,1级,10,05,2018-05-11
101110101,西安,xian,晴,74%,-4,西北风,1级,9,02,2018-02-04
101180101,郑州,zhengzhou,多云,70%,21,东北风,1级,11,05,2018-05-11
101110101,西安,xian,晴,63%,-2,风,0级,10,02,2018-02-04
101180101,郑州,zhengzhou,多云,71%,21,东南风,1级,12,05,2018-05-11
101110101,西安,xian,晴,56%,0,西北风,2级,11,02,2018-02-04
101180101,郑州,zhengzhou,多云,61%,24,西风,2级,13,05,2018-05-11
101110101,西安,xian,晴,49%,0,南风,1级,12,02,2018-02-04
101180101,郑州,zhengzhou,多云,55%,25,西风,2级,14,05,2018-05-11
101110101,西安,xian,晴,43%,1,南风,2级,13,02,2018-02-04
101180101,郑州,zhengzhou,多云,55%,25,东风,2级,15,05,2018-05-11
101110101,西安,xian,晴,41%,3,南风,1级,14,02,2018-02-04
101180101,郑州,zhengzhou,多云,64%,23,东风,2级,16,05,2018-05-11
101110101,西安,xian,晴,38%,2,西南风,2级,15,02,2018-02-04
101180101,郑州,zhengzhou,阴,69%,23,东南风,2级,17,05,2018-05-11
101110101,西安,xian,晴,38%,2,东风,1级,16,02,2018-02-04
101180101,郑州,zhengzhou,阴,75%,22,南风,2级,18,05,2018-05-11
101180101,郑州,zhengzhou,阴,76%,22,东南风,2级,19,05,2018-05-11
101110101,西安,xian,晴,41%,1,西北风,1级,17,02,2018-02-04
101180101,郑州,zhengzhou,多云,89%,20,南风,1级,21,05,2018-05-11
101110101,西安,xian,晴,52%,0,风,0级,18,02,2018-02-04
101180101,郑州,zhengzhou,晴,88%,20,北风,1级,23,05,2018-05-11
101110101,西安,xian,晴,61%,-2,北风,1级,19,02,2018-02-04
101110101,西安,xian,晴,66%,-4,东南风,1级,21,02,2018-02-04
101110101,西安,xian,多云,65%,-3,南风,1级,23,02,2018-02-04
101110101,西安,xian,多云,68%,-3,南风,1级,0,02,2018-02-05
101110101,西安,xian,多云,69%,-3,南风,1级,0,02,2018-02-05
101110101,西安,xian,多云,81%,-5,东南风,1级,2,02,2018-02-05
101110101,西安,xian,多云,77%,-5,南风,1级,4,02,2018-02-05
101110101,西安,xian,晴,68%,-3,西南风,1级,6,02,2018-02-05
101110101,西安,xian,晴,77%,-4,南风,1级,7,02,2018-02-05
101110101,西安,xian,晴,74%,-3,西南风,1级,8,02,2018-02-05
101110101,西安,xian,晴,65%,-2,东风,1级,9,02,2018-02-05
101110101,西安,xian,晴,58%,0,西北风,1级,10,02,2018-02-05
101110101,西安,xian,晴,51%,1,东南风,1级,11,02,2018-02-05
101110101,西安,xian,晴,47%,3,南风,2级,12,02,2018-02-05
101110101,西安,xian,晴,37%,4,北风,1级,13,02,2018-02-05
101110101,西安,xian,晴,33%,5,南风,2级,14,02,2018-02-05
101110101,西安,xian,晴,30%,6,西南风,2级,15,02,2018-02-05
101110101,西安,xian,晴,34%,4,西风,1级,16,02,2018-02-05
101110101,西安,xian,晴,40%,3,北风,1级,17,02,2018-02-05
101110101,西安,xian,晴,44%,2,北风,1级,18,02,2018-02-05
101110101,西安,xian,晴,52%,0,西北风,1级,19,02,2018-02-05
101110101,西安,xian,晴,64%,-3,风,0级,21,02,2018-02-05
101110101,西安,xian,晴,71%,-2,风,0级,23,02,2018-02-05
101110101,西安,xian,晴,75%,-4,西北风,1级,0,02,2018-02-06
101110101,西安,xian,晴,75%,-4,西北风,1级,0,02,2018-02-06
101110101,西安,xian,晴,78%,-5,西北风,1级,2,02,2018-02-06
101110101,西安,xian,晴,79%,-4,风,0级,4,02,2018-02-06
101110101,西安,xian,晴,84%,-5,西北风,1级,6,02,2018-02-06
101110101,西安,xian,晴,92%,-6,西风,1级,7,02,2018-02-06
101110101,西安,xian,晴,64%,-3,东风,1级,8,02,2018-02-06
101110101,西安,xian,晴,61%,-2,东南风,1级,9,02,2018-02-06
101110101,西安,xian,晴,55%,0,东南风,2级,10,02,2018-02-06
101110101,西安,xian,晴,49%,2,西南风,1级,11,02,2018-02-06
101110101,西安,xian,晴,49%,3,东北风,2级,12,02,2018-02-06
101110101,西安,xian,晴,45%,4,西北风,1级,13,02,2018-02-06
101110101,西安,xian,晴,43%,5,东风,1级,14,02,2018-02-06
101110101,西安,xian,晴,39%,5,西北风,1级,15,02,2018-02-06
101110101,西安,xian,晴,38%,5,北风,1级,16,02,2018-02-06
101110101,西安,xian,晴,44%,4,风,0级,17,02,2018-02-06
101110101,西安,xian,晴,56%,0,风,0级,18,02,2018-02-06
101110101,西安,xian,晴,63%,0,风,0级,19,02,2018-02-06
101110101,西安,xian,晴,75%,-2,风,0级,21,02,2018-02-06
101110101,西安,xian,多云,79%,-2,风,0级,23,02,2018-02-06
101110101,西安,xian,多云,83%,-2,风,0级,0,02,2018-02-07
101110101,西安,xian,多云,84%,-2,东风,1级,0,02,2018-02-07
101110101,西安,xian,多云,81%,-2,西北风,1级,2,02,2018-02-07
101110101,西安,xian,多云,76%,-1,风,0级,4,02,2018-02-07
101110101,西安,xian,阴,88%,-3,风,0级,6,02,2018-02-07
101110101,西安,xian,阴,91%,-3,风,0级,7,02,2018-02-07
101110101,西安,xian,阴,82%,-1,西北风,1级,8,02,2018-02-07
101110101,西安,xian,阴,79%,0,北风,1级,9,02,2018-02-07
101110101,西安,xian,阴,74%,0,西北风,2级,10,02,2018-02-07
101110101,西安,xian,阴,66%,1,西南风,2级,11,02,2018-02-07
101110101,西安,xian,阴,47%,4,西风,1级,12,02,2018-02-07
101110101,西安,xian,阴,43%,4,东南风,1级,13,02,2018-02-07
101110101,西安,xian,阴,37%,4,南风,2级,14,02,2018-02-07
101110101,西安,xian,阴,34%,4,东南风,1级,15,02,2018-02-07
101110101,西安,xian,阴,31%,5,南风,1级,16,02,2018-02-07
101110101,西安,xian,阴,29%,4,东南风,1级,17,02,2018-02-07
101110101,西安,xian,阴,40%,1,西南风,1级,18,02,2018-02-07
101110101,西安,xian,阴,44%,1,东风,1级,19,02,2018-02-07
101110101,西安,xian,阴,58%,-1,南风,1级,21,02,2018-02-07
101110101,西安,xian,多云,61%,-2,风,0级,23,02,2018-02-07
101180101,郑州,zhengzhou,多云,90%,19,南风,1级,0,05,2018-05-12
101180101,郑州,zhengzhou,多云,94%,18,风,0级,2,05,2018-05-12
101180101,郑州,zhengzhou,多云,96%,17,东风,1级,4,05,2018-05-12
101180101,郑州,zhengzhou,阴,99%,18,东南风,1级,6,05,2018-05-12
101180101,郑州,zhengzhou,阴,76%,20,南风,1级,7,05,2018-05-12
101180101,郑州,zhengzhou,阴,55%,23,西北风,2级,8,05,2018-05-12
101180101,郑州,zhengzhou,阴,50%,24,西风,2级,9,05,2018-05-12
101180101,郑州,zhengzhou,阴,46%,26,西北风,3级,10,05,2018-05-12
101180101,郑州,zhengzhou,多云,43%,27,西北风,2级,11,05,2018-05-12
101180101,郑州,zhengzhou,晴,38%,28,西北风,2级,12,05,2018-05-12
101180101,郑州,zhengzhou,晴,31%,29,西北风,1级,13,05,2018-05-12
101180101,郑州,zhengzhou,晴,25%,30,西风,2级,14,05,2018-05-12
101180101,郑州,zhengzhou,晴,22%,31,西风,2级,15,05,2018-05-12
101180101,郑州,zhengzhou,晴,23%,31,西风,2级,16,05,2018-05-12
101180101,郑州,zhengzhou,晴,37%,29,南风,2级,17,05,2018-05-12
101180101,郑州,zhengzhou,晴,44%,28,南风,2级,18,05,2018-05-12
101180101,郑州,zhengzhou,晴,46%,26,南风,2级,19,05,2018-05-12
101180101,郑州,zhengzhou,晴,56%,25,西南风,2级,21,05,2018-05-12
101180101,郑州,zhengzhou,晴,58%,24,南风,2级,23,05,2018-05-12
101180101,郑州,zhengzhou,晴,60%,23,西南风,1级,0,05,2018-05-13
101180101,郑州,zhengzhou,晴,61%,23,西南风,1级,0,05,2018-05-13
101180101,郑州,zhengzhou,晴,77%,19,东南风,1级,2,05,2018-05-13
101180101,郑州,zhengzhou,晴,80%,19,西南风,1级,4,05,2018-05-13
101180101,郑州,zhengzhou,晴,83%,19,风,0级,6,05,2018-05-13
101180101,郑州,zhengzhou,晴,64%,23,南风,1级,7,05,2018-05-13
101180101,郑州,zhengzhou,晴,46%,26,西风,2级,8,05,2018-05-13
101180101,郑州,zhengzhou,晴,39%,29,东风,1级,9,05,2018-05-13
101180101,郑州,zhengzhou,晴,36%,30,南风,1级,10,05,2018-05-13
101180101,郑州,zhengzhou,晴,31%,32,南风,2级,11,05,2018-05-13
101180101,郑州,zhengzhou,晴,31%,33,东南风,2级,12,05,2018-05-13
101180101,郑州,zhengzhou,晴,36%,33,东南风,2级,13,05,2018-05-13
101180101,郑州,zhengzhou,晴,31%,34,南风,2级,14,05,2018-05-13
101180101,郑州,zhengzhou,晴,32%,34,南风,3级,15,05,2018-05-13
101180101,郑州,zhengzhou,晴,37%,33,南风,3级,16,05,2018-05-13
101180101,郑州,zhengzhou,晴,43%,32,南风,3级,17,05,2018-05-13
101180101,郑州,zhengzhou,晴,48%,30,南风,3级,18,05,2018-05-13
101180101,郑州,zhengzhou,晴,50%,28,南风,2级,19,05,2018-05-13
101180101,郑州,zhengzhou,多云,51%,27,南风,2级,21,05,2018-05-13
101180101,郑州,zhengzhou,多云,50%,26,南风,2级,23,05,2018-05-13
101180101,郑州,zhengzhou,多云,48%,26,西南风,2级,0,05,2018-05-14
101180101,郑州,zhengzhou,多云,48%,26,西风,1级,0,05,2018-05-14
101180101,郑州,zhengzhou,多云,54%,25,南风,3级,2,05,2018-05-14
101110101,西安,xian,多云,66%,-2,东南风,1级,0,02,2018-02-08
101180101,郑州,zhengzhou,多云,60%,23,南风,2级,4,05,2018-05-14
101110101,西安,xian,多云,65%,-1,东南风,1级,0,02,2018-02-08
